user,date,time,text
Vlad__Legion,2023-05-04,15:42:59,"STRAIGHT TO PHOBOS
The Fall 🇷🇺 '23 [Full Album]
#HornsUp #SanctifyTheBones #DoomDeath #Metal 

@aquelarremetal1 @MetalGuardianes @DeathDoomed @TodoHeavyMetal @MetallianMag @riff_ofmetal @MetalCorrosivo @newmetalalbums1 @themetaltower @ThisDayInMETAL

https://t.co/1YRx4BYL4U https://t.co/GthfAOgqUY"
BillsNewsNow,2023-05-04,15:42:01,"What we learned about direction of Buffalo Bills from the 2023 NFL Draft, veteran winners and losers #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/v4UjYcK0MR"
HFISD_Longhorns,2023-05-04,15:39:25,"May the 4th be with you, Longhorn Nation 😏

Always.

*If you celebrate Star Wars Day or if you have ever dressed up as a character from Star Wars, feel free to drop a picture in the comment section below! We would love to see them!

#StarWarsDay #WeAreHFISD #HornsUp https://t.co/merhWV0rG6"
MrSmithAgency,2023-05-04,15:36:32,"Girl Scouts of Western New York / ""Cookie Season"" Campaign

#buffalo #buffalony #buffalonewyork #newyork #ny #agency #agencylife #creativeagency #goingdigital #businesssupport #brandagency #designagency #creativecontent #design #socialmedia  #advertising #graphicdesign https://t.co/6RCt5kVu8r"
BillsNewsNow,2023-05-04,15:36:21,Sheriff Chronister describes dog's injuries in animal abuse case #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/l5qxzTavf8
TheBuffaloNews,2023-05-04,15:34:00,"On the latest episode of PlayAction, @gggaughan and @kfitz134 discuss why the #BuffaloBills felt they need to select TE Dalton Kincaid in the first round of the NFL draft. Watch here:
https://t.co/FXuZ0KiqqK https://t.co/74v3t6oWWS"
HockerRaeleigh,2023-05-04,15:33:41,"Helped my team in our Area Tourney batting .429 with 2 RBIs, scoring 5x, and 3 walks. See you at Regionals next week! #hornsup🤘🏼 @KyleParmley  @GCMSportsAL @CoastRecruits @carsonowens12 @B_Sauerwein22 @coach_kgreen @e_newellcoach @christine_roser @CommodoreBuc @StriveSoftball https://t.co/Z1i7U6syKp"
Hamilton4Joe,2023-05-04,15:30:35,"I sold a Buffalo Sabres Shower Curtain https://t.co/8sC3v0wzAE 
#buffalo #buffalove #buffalony #buffalobills #sabres #sabresfan #sabresnation #letsgobuffalo #onebuffalo #billsmafia #sabresmafia #wny #716 #eastaurorany #orchardparkny #williamsville #tonawanda #lockportny… https://t.co/HMRHuIhQhh"
tmj_buf_pharm,2023-05-04,15:28:40,"See our latest #Buffalo, NY Pharmacy Technician - Retail Store job opportunity and click the link in our bio to apply: Pharmacy Technician at CVS Health"
UBuffalo,2023-05-04,15:27:00,"Looking for some #UBuffalo flair to celebrate your #UBClassOf2023 grad? 🎓 From photo stations to Print-a-Bulls, here are some tools to showcase that #UBTrueBlue pride 💙 https://t.co/Hgd9E6iwYI"
oooshinyphotos,2023-05-04,15:26:56,"Bison close up.
Rocky Mountain Arsenal, Commerce City, Colorado. 9-22-21.
Canon 7D F/11 1/320s ISO-2500 70-300 @ 300mm.

#bison #RockyMountainArsenal #CommerceCity #Colorado #Canon #ShotOnCanon #CanonFavPic #NatGeoYourShot #photography #nature #buffalo #animal 

1/2 https://t.co/OU0xQLKQ6R"
Hamilton4Joe,2023-05-04,15:26:38,"I sold a pack of 10 Buffalo Bills Christmas cards https://t.co/00p4rgSoxH 
#BillsMafia #GoBills #BillsNation #BuffaloBills #BillsMafias #BillsMafiaFamily #Buffalo #716 #WestSeneca #Cheektowaga #Tonawanda #AmherstNY #HamburgNY #OrchardParkNY #LancasterNY #GrandIsland… https://t.co/0fcjVaSHYV"
BillsNewsNow,2023-05-04,15:21:02,Atlanta Falcons are confident Desmond Ridder will step up thanks to weapons like Bijan Robinson #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/agrqP74hWU
BillsNewsNow,2023-05-04,15:19:07,Idaho-based Peregrine Fund works to save birds of prey around the world #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/JYsdCNnyPF
FDUDevils,2023-05-04,15:14:45,"MEETDAY | Day One for @FDUDevils_XCTF in their first ever MAC Outdoor Championships! Follow the action below to keep track of which Devils are competing! #HeatsRising #HornsUp 

Heat sheets-https://t.co/9D6bFvoFB5
Live Results-https://t.co/W1tKGLetFZ https://t.co/ZXAuqWgWxb"
HERDchronicles,2023-05-04,15:14:40,Frank Bruggy was born #OTD in 1891. He hit .344 in 88 games for the 1920 #Bisons. Hit .277 in five major-league seasons. #Buffalo https://t.co/ji5s8LL99r
BillsNewsNow,2023-05-04,15:11:06,"Dillon Brooks, Steve Clifford and Howard Beck on what it takes to win in the playoffs #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/wXmGYgCh2x"
JoshJArchitect,2023-05-04,15:09:45,"#UBhornsUP 

https://t.co/CevolcAahz https://t.co/qlNWEvqoTc"
buffalofoodslut,2023-05-04,15:09:36,Trip the The Humbert House in Clarence #buffalony #foodie #foodblog #bfs https://t.co/ZczAAJ3vlF
DAbbotoy,2023-05-04,15:00:07,"This is by far one of the coolest #tech events in #Buffalo. The range of technological complexity and variety is fun to see! 

And you get to demo some things.

https://t.co/9r6rNx0hHT https://t.co/rFn5DSd0gG https://t.co/NucS6toUaM"
BillsNewsNow,2023-05-04,14:57:06,"Todd McShay 2024 NFL Mock Draft: Caleb Williams to Bucs, Drake Maye to Commanders #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/G7bS6ft774"
DAErieCountyNY,2023-05-04,14:53:33,"Kevin J. Mendola, 38, of #Buffalo was sentenced to 2 to 4 years in prison. He pleaded guilty to felony charges for leaving the scene after hitting a child with his vehicle near a park in the Village of #Sloan in August 2021. https://t.co/Y5Ez9aKrPM"
Vlad__Legion,2023-05-04,14:53:09,"MNAJDRA
Mnajdra  🇺🇲 '23 [Full Album]
#HornsUp #SanctifyTheBones #BlackMetal 

@aquelarremetal1 @MetalGuardianes @DeathDoomed @TodoHeavyMetal @MetallianMag @riff_ofmetal @MetalCorrosivo @newmetalalbums1 @themetaltower @ThisDayInMETAL

https://t.co/Yo03E2kIa4 https://t.co/fLGAJA1REV"
dalatindiva,2023-05-04,14:49:19,"I appreciate #Buffalo What's Next on @WBFO 

Started after the #BuffaloMassacre it focuses on local issues, racial justice, helping our community heal, grow, and get the support it needs. Thanx! Definitely one of the most informative shows on radio."
sunyjcc,2023-05-04,14:43:14,"Congratulations to Mikayla Moshier of Cuba and Lindsey Wind of Bradford, PA, for being among 193 students across all State University of New York’s Campuses to earn #SUNY’s highest honor for academic excellence and leadership! Read more here: https://t.co/vYOB9Mjo1O https://t.co/7LcrgwAXJf"
BillsNewsNow,2023-05-04,14:41:01,WATCH: Full Brandon Beane interview on 'The Rich Eisen Show' #BuffaloBillsFootball #BillsMafia #Buffalony #GoBills https://t.co/VNYCSFDagS
HRHSBoosters,2023-05-04,14:40:31,"Let’s pack the Ridge in support of our @HRBullsBaseball program as they face @BSBLMOORESVILLE in the Conference Championship tonight!
#hornsUP
#raisingtheRidge https://t.co/X2g9qIeEr4"
USFXCTF,2023-05-04,14:40:14,"𝑹𝑨𝑵𝑲𝑬𝑫!!

Check out this week's USTFCCCA #EventSquadRankings 💪💪

#3 in the women’s long jump
#6 in the women’s 400m hurdles
#10 in the women's 100m hurdles

#HornsUp🤘 https://t.co/eHkCsOg2Wq"
itsrohitchouhan,2023-05-04,14:38:10,"N.F.L. Draft Picks 2023: All the Results From the First Round

#National #Arizona #Buffalo #Carolina #Chicago #Cleveland #Denver #Detroit #Green #Houston #Jacksonville #Kansas #Los #Miami #New #New #New #New #Philadelphia #Pittsburgh #San #Seattle https://t.co/4BoG3Fg8Ti"
lastwordonsport,2023-05-04,14:38:00,"🚨🚨🚨

.@LastWordOnNFL is looking for writers for the following teams:

- #ArizonaCardinals
- #BuffaloBills
- #ClevelandBrowns
- #HoustonTexans
- #IndianapolisColts
- #SanFrancisco49ers
- #TennesseeTitans
- #WashingtonCommanders

Visit https://t.co/hGUqmPtOYr to apply. #NFL https://t.co/00rxxxVaGT"
HRHSMBB,2023-05-04,14:36:50,"🔵✖️⚪️✖️🏀
Welcome the Class of 2027!! Let’s get to work this summer. It’s time to make your mark 📸✍🏻 @hrhsbulls @HRHSrecruits @HRHSBoosters @hickoryridgehs #HornsUp #BullSpeedAhead https://t.co/SQ0DeOWFnu"
BillsNewsNow,2023-05-04,14:35:02,WATCH: Full Brandon Beane interview on ‘The Rich Eisen Show’ #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/rlXu13WET1
BillsNewsNow,2023-05-04,14:31:10,Iskalo Development seeks tax breaks for Top Seedz relocation to downtown Buffalo #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/uvxQDpmLyI
USFWGolf,2023-05-04,14:30:01,"NCAA Championships here we come!
Ready to get back into the post-season swing of things.

#HornsUp🤘 https://t.co/4ibbUbzY2v"
DurkinWeather,2023-05-04,14:30:00,"We've had some chilly mornings this week!

When do we, on average, kiss 30s goodbye??

AVERAGE LAST DAY WITH A LOW IN THE 30s
👇👇👇
#Syracuse - May 20
#Binghamton - May 24
#Buffalo - May 17
#Rochester - May 19
#Watertown - June 6
#Albany - May 18
#Poughkeepsie - May 22

#NYwx"
HERDchronicles,2023-05-04,14:29:22,"Cy Block was born #OTD in 1919. He played three seasons with #Buffalo. Played in the majors with the Cubs. Here’s the text of his memoir, in which he writes about playing for the #Bisons: https://t.co/GeOtXedRs0 https://t.co/3cJ9rYQzvR"
FilmSwoon,2023-05-04,14:29:19,"An important screening tonight at Hallwalls, part of the #UBuffalo Humanities Institute/Distinguished Visiting Scholars Program Film Series — the documentary FREE CHOL SOL LEE. Check out my interview w/ directors Julie Ha and Eugene Yi for @BuffaloSpree.

https://t.co/ajOifOAySO"
BillsNewsNow,2023-05-04,14:24:03,Feds: Digital trail links Buffalo police detective to purchase of stolen online credentials #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/AgMDO4PvRu
BillsNewsNow,2023-05-04,14:21:03,Not my king': UK republicans want coronation to be the last #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/OSnofvzqGS
tmj_buf_retail,2023-05-04,14:18:08,"Want to work at TJX Companies? We're hiring in #Buffalo, NY! Click for details: https://t.co/10Tre43Clp #Retail"
HockerRaeleigh,2023-05-04,14:17:10,Lady Toros are your Area 2- 6A Champs! Up next Regionals in Gulf Shores! #hornsup @KyleParmley @StriveSoftball @IHartFastpitch @GI_Cass_Cay_18u @GCMSportsAL https://t.co/e9z6ZZAyOa
BillsNewsNow,2023-05-04,14:13:02,A push to bring new resources to small businesses #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/FbZ11h7hUD
PizzaReviewJoe,2023-05-04,14:06:21,"Caputi's Sheridan Pub Tonawanda Pizza Review
📍2351 Sheridan Dr, Tonawanda, NY 14150

#pizza #cupnchar #pepperoni #cheese #review #food #buffalo #foodie https://t.co/pznIbjLg4e"
Vlad__Legion,2023-05-04,14:04:09,"MORBID ANGEL
Blessed are The Sick  🇺🇲 '91 [Full Album]
#HornsUp #SanctifyTheBones #DeathMetal 

@aquelarremetal1 @MetalGuardianes @DeathDoomed @TodoHeavyMetal @MetallianMag @riff_ofmetal @MetalCorrosivo @newmetalalbums1 @themetaltower @ThisDayInMETAL

https://t.co/cyCBCuNxjd https://t.co/lQEiL3r5u6"
raw_chili,2023-05-04,14:04:04,"Brief video film break down of DT Poona Ford by Fran Duffy 
 
https://t.co/hnWvDBtnKY
 
#AmericanFootballConference #AmericanFootballConferenceEastDivision #Bills #Buffalo #BuffaloBills #Football #NationalFootballLeague #NewYork #NFL https://t.co/eDUHk1ej58"
BadaBingBuffalo,2023-05-04,14:03:14,"Heading downtown today or tonight bring it to the BING
Lunch Specials ROCK!
Draft day special allows you to increase your brew by 9 ounces for free.
Chicken Finger Sub with a side
#42Chippewa #Buffalo
https://t.co/O4kx0qscdk for menu https://t.co/OxWgQsL6Vh"
ronin51916,2023-05-04,14:02:58,@BuffaloBills @PoonaF_95 @Ticketmaster Lets Go Poona Ford!!! He is an actual stud against the offensive lineman. Don't even try moving in the pocket he is going to get you anyway. #Buffalobills on top baby!
UB_English,2023-05-04,14:02:39,"Congrats to #UBuffalo English PhD Candidate Jocelyn E. Marshall, who edited a special issue of REJOINDER (published by @RutgersU) on the theme “Textual-Sexual-Spiritual: Artistic Practice and Other Rituals as Queer Becoming and Beyond.”  https://t.co/VWIdKm9COP (1/2) https://t.co/wrvN4Ublbw"
LipscombSB,2023-05-04,14:00:28,"🥎 𝑨𝑺𝑼𝑵 𝑮𝑨𝑴𝑬𝑫𝑨𝒀 🥎

Another big opportunity today against a nationally-ranked opponent❗️

🆚 No. 22 Central Arkansas
📍 Conway, Ark.
⏰ 6:00 p.m. CT
📊 https://t.co/pVygWXf0mh
💻 https://t.co/QC1vDAHfaQ

#IntoTheStorm ⛈️ | #HornsUp🤘 https://t.co/6TLEWULob1"
UBPharm,2023-05-04,14:00:02,"Congratulations to Collin Clark, PharmD, on receiving our #UBuffalo PharmD Class of 2023 Faculty Recognition Award!

He made a positive and lasting impact on our graduating PharmD class.

Clark will be honored at our Spring Celebration: Graduation and Awards Luncheon on May 19! https://t.co/Yx6b8e5z08"
BisonClubOrg,2023-05-04,14:00:00,"higher biodiversity makes the ground more resilient.

Follow along to witness a new #bison #regenerativeranch emerge✅

#farm #ranch #Buffalo"
26shirts,2023-05-04,14:00:00,"Happy #starwars day! If you're enjoying some mynock wings, don't forget the blue cheese.

""This is the Way"" is only around for a limited time! All sales of this design also help support young Reese Wagner: https://t.co/dDyExniF88 #MayThe4thBeWithYou #Buffalo https://t.co/TXrODpXJQN"
FDU_Baseball,2023-05-04,13:57:12,"We look forward to following your next chapter in the Game of Life!

ALWAYS a big part of the Devils Baseball FAMILY! 🤘🏼👊🏻

#BlueCollar🧱| #HornsUp🤘🏼 https://t.co/hHcYwJ3rcH"
Batavia_Daily,2023-05-04,13:55:23,"Legislation signed by @GovKathyHochul funds a program to provide medication abortion access at #SUNY/#CUNY campus health care centers. Another bill allows pharmacists to prescribe over-the-counter birth control to patients.
BDN: https://t.co/EPFlZTSZAq https://t.co/Ut7YIo1n3V"
Batavia_Daily,2023-05-04,13:54:13,"NYS BUDGET IMPACT: With the ink still drying on the new #NYS budget, word comes that there will be no tuition increase for #SUNY/#CUNY #Students. Instead the budget includes more state aid to boost revenue.
BDN: https://t.co/VYivYDucD7 https://t.co/LAZg31Azdf"
shippens4north,2023-05-04,13:54:04,"We’re an all volunteer, people-powered campaign going against a 24-year entrenched incumbent &amp; we need your help! Please donate whatever you can to help us let North District voters know they have a choice in the Primary June 27! #NewVisionNewVoice #Buffalo #Election2023 https://t.co/d1X68HKDOb"
roseaubaseball,2023-05-04,13:52:37,"Game Day!

Varsity-
🆚 EGF
⏰ 4&amp;6pm
🏟️ Gilbertson Field

JV-
🆚 EGF
⏰ 4&amp;6pm
🏟️ HS Field

Jr High-
🆚 Fosston
⏰ 4&amp;6pm
🏟️ Fosston HS Field

#seeyouthere #HornsUp 🐏"
ubhjkri,2023-05-04,13:52:16,"Community trauma focus of Pediatrics Community Health and Advocacy Conference https://t.co/Ph7aY0XiMt 
@JacobsMedUB #UBuffalo @UBScience @UBCommunity @UBSTEM"
ubhjkri,2023-05-04,13:49:35,"https://t.co/mXK4kfxjER 
Laibah Mir, a junior majoring in political science and philosophy, is one of 20 students nationwide selected as a 2023 Key into Public Service Scholar by the Phi Beta Kappa Society, the nation’s most prestigious academic honor society.
#UBuffalo https://t.co/QLBSXDXtst"
AdvanceUSF,2023-05-04,13:45:01,"🎓🏈 @USFFootball set a new record with 6 players joining @NFFNetwork's 2023 NFF Hampshire Honor Society! #HornsUp to Gerry Bohanon Jr., @SeanAtkinss, @andrew_beardall, @bradcecil74, @J3Green and @lump73_hall on this incredible achievement! 🎉 #GoBulls https://t.co/0MeDsFfwIX https://t.co/isptZdNNzL"
buffalobillsNW,2023-05-04,13:42:44,"Unveiling Allen's Property: Perfect Combination of Elegance and Sophisti... https://t.co/HKuB9yW2cZ via @YouTube 

#JoshAllen #BillsMafia #Bills #Buffalo #YahooSports https://t.co/bN2ZS9Az4N"
TheLCN,2023-05-04,13:35:29,"Legislation signed by @GovKathyHochul funds a program to provide medication abortion access at #SUNY/#CUNY campus health care centers. Another bill allows pharmacists to prescribe over-the-counter birth control to patients.
LCN: https://t.co/nZVFL7Klsx https://t.co/ULCsebvHK4"
TheLCN,2023-05-04,13:33:44,"NYS BUDGET IMPACT: With the ink still drying on the new #NYS budget, word comes that there will be no tuition increase for #SUNY/#CUNY #Students. Instead the budget includes more state aid to boost revenue.
LCN: https://t.co/degDxw8Q2s https://t.co/w0TWutS2rC"
UBCAS,2023-05-04,13:28:10,"Laibah Mir, a @UBCAS junior majoring in political science and philosophy, is one of 20 students nationwide selected as a 2023 Key into Public Service Scholar by @PhiBetaKappa. Congratulations Laibah! https://t.co/4dOpdHZVIj #UBuffalo https://t.co/MEejIUW27X"
DrABrashear,2023-05-04,13:25:19,"New medical innovations are becoming more of a reality each day. While the industry is changing at light speed, our @Jacobs_Med_UB grads are prepared for a diverse workforce &amp; to remain versatile physicians/scientists throughout their career. #MayThe4thBeWithYou #UBClassOf2023"
RhyseTremel,2023-05-04,13:24:40,"Shows are rollin through town and the weather couldn't be better. BANG YOUR HEAD!! 🤘 

#metal #leather #heavymetal #metallife #granville #longhairmen #metalmen #travel #nature #Canadian #metalguy #metalhead #rocker #wildchild #metallkopf #rockon #hornsup #musician #metalforever https://t.co/Gkf4GKkKlb"
tmj_buf_pharm,2023-05-04,13:22:26,We have 32 #Pharmaceutical jobs open today in #BuffaloNY. Check them out via the link in our bio.
Micahmoontower,2023-05-04,13:15:25,Only Boston ass clowns have a take like this! Fucking kidding me pal?!? #Buffalo #Minnesota fuck you buddy https://t.co/UFXBtihFVV
tmj_buf_retail,2023-05-04,13:11:25,We have 548 #Retail jobs open today in #BuffaloNY. Check them out via the link in our bio.
FredKilmartin80,2023-05-04,13:11:15,"May The Fourth Be With You!

Photo courtesy: @BuffaloBills

#BuffaloBills #BillsMafia #GoBills https://t.co/8vqx8abEcs"
Vlad__Legion,2023-05-04,13:08:11,"#Carcass @CarcassBand
#HornsUp #SanctifyTheBones https://t.co/6vN7vdsPZD"
RecruitLNEagles,2023-05-04,13:04:45,We want to thank @coach_cope and @TheSamuraiCoach from @UBFootball for coming through this morning and recruiting our guys! #WarEagle #UBhornsUP #RecruitNorth https://t.co/FLoAKIP82G
NicholCityBB,2023-05-04,13:00:18,"FOR SALE! Convenient Food Mart - Well Kept Convenience Store In Prime Location! Take advantage of an A+ location to boost sales. 

Call Chris Lofstrand at 716-609-4075 for information!  
https://t.co/Tzn8voAZGz

#buffalo
#buffalony
#businessforsale
#nicholcitybusinessbrokers https://t.co/0ZsDb13iEe"
UB_History,2023-05-04,12:55:33,"🎉Congratulations Milton Plesur
Pre-Dissertation Fellowship Winners, Ryan Adams (@R_Adams__ ), Angela Gallagher (@Agallagher931), Jenna Labbie (@LabbieJenna), and Shu Wan (@slissw)! #UBuffalo https://t.co/5toSTi09ny"
SwmApp,2023-05-04,12:55:03,"#News #SawaiMadhopur ""अब पशुपालकों को भैंस पर भी मिलेगा कामधेनु पशुधन बीमा योजना का लाभ""

https://t.co/7CWBC4vwAR

#buffalo #Milk #Cattle #Kamdhenu #Pashudhanbimayojana #HindiNews #SawaiMadhopurApp #VikalpTimes #सवाईमाधोपुर"
